scorer,scorer,scorer,scorer,scorer,scorer,scorer
bodyparts,pawL,pawL,pawR,pawR,nose,nose
coords,x,y,x,y,x,y
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00014526.jpg,76.79179115468682,106.67818198545908,67.30990041184936,80.31875801096513,58.63091056546057,91.66683034546443
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00053092.jpg,139.83856083613352,163.8880854189075,102.54675318543559,151.08143145600084,63.53504879969074,88.744219285973
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00085435.jpg,174.59048310318735,163.82540381684103,142.70729172074198,149.37151552173498,61.67463999721565,89.39943458677274
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00081847.jpg,126.7047467049413,149.01162570188757,98.77947460451432,151.3422225225985,61.47532139323641,87.75399084879183
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00074140.jpg,155.05655289810386,149.68857200826608,124.85873549462468,143.1772038529774,62.4892149195108,89.61840850375148
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00014013.jpg,112.75545777245998,117.30312098805283,82.06551029951953,97.86435968822883,61.99551473106527,89.89211308962427
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00095643.jpg,158.71481718470022,161.0659185504263,113.6256637755892,150.5218525467045,62.28559894453434,90.07025002351878
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00017752.jpg,152.49640155577293,173.08040180843403,99.6889039388019,151.02315252081488,63.09722910252697,83.22525126221828
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00057483.jpg,133.31193300781916,148.8554983587478,90.66042003231041,153.75661524497554,61.43699357327773,93.60868717517641
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00030156.jpg,151.81952178369798,152.24225647947037,115.38897379042265,142.06445362624999,61.381570469212704,92.57682665183901
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00028750.jpg,177.1730353675054,171.00061207742314,126.07377252812438,141.887496604962,61.02947230727608,92.0475482517628
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00075826.jpg,123.75077596837485,157.8413399531828,91.4352698937553,156.9675778246242,61.67953342959919,91.32813980250916
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00033054.jpg,140.9507074783949,151.12003916586232,95.04979112914515,140.63562339933537,61.35911115743238,91.92934170490571
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00020772.jpg,164.25879259510313,175.14344191411416,117.06514780819134,130.79406056813446,61.43992617430939,84.15398213903674
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00049508.jpg,133.7987598506156,167.03582589096635,113.96443937104135,143.2214022297571,61.76319218866877,89.63012610022363
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00080242.jpg,129.16705687946785,149.08045431177868,111.55001580548497,146.93260078657556,61.471252168180285,93.01278401886668
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00043929.jpg,145.33018755725183,165.44435622080653,122.03506636333901,153.62265592021907,60.82093009429451,87.31470055096591
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00009770.jpg,203.17799551074194,171.24020138024684,142.94318966542338,149.46438623802874,60.64800335120731,88.70719845301738
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00009644.jpg,188.1867287801504,186.7081610426102,131.05600644694604,144.5456650682289,60.961898705360966,85.4864153741328
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00061822.jpg,144.4867567776642,155.45164993385578,108.69015495983663,105.95674028623381,61.62478072310114,86.02434992360068
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00040340.jpg,145.49430142407968,166.4941928953926,107.88134197406944,154.3670221419667,61.65751385678561,88.1896174827271
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00087608.jpg,136.88052850646847,164.1332080572457,96.2668224642347,156.61123836672323,62.105317095391456,84.84149493059016
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00049214.jpg,156.99427923476586,158.3258620433316,103.24286072633268,142.3933661771219,62.17433975864293,89.43619099454824
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00010723.jpg,134.6921321458951,151.4170594495169,83.76382523805722,157.59518696613844,62.109931790381154,90.04516835524876
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00042245.jpg,172.50683947661523,175.1665004872574,132.68427679455337,147.5747377333505,62.020257254669275,90.85908384984089
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00056247.jpg,140.31966437861055,159.54170038057663,99.70950935672502,141.57362256250775,63.04120361010024,91.78178792453457
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00046105.jpg,143.9930508951903,152.61467436998166,102.66733099463343,147.6555576749148,61.42006479394399,91.99559853457905
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00056318.jpg,137.16512927185192,161.7130560492102,99.06995375536957,119.49747698312822,61.534271954286,88.71336977494772
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00028596.jpg,149.0704417466515,164.65351491685146,93.27294935817329,154.99999165654216,61.46237969772204,89.7326023207992
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00014474.jpg,154.01069770800606,165.00540851827583,110.94771954856097,116.09405397288052,61.73079944612539,91.31255892446504
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00011206.jpg,145.7456554805743,157.98504855521344,80.7072681523857,157.3905561389568,60.97291280789142,90.740035632923
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00063080.jpg,166.72906150456856,178.77859249056507,103.99619418467944,155.11602149334192,61.576634851991685,87.91368560294
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00017266.jpg,126.12107679370843,160.1624074749992,109.43875755963012,149.63298089968558,60.59056876827094,91.04033276015699
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00072735.jpg,136.6065909428197,147.99535244212564,122.28452303953179,149.25459081176544,60.68337177413429,87.85134599748005
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00028753.jpg,161.21501691138175,159.82431303212746,119.7812272206211,139.94302520460406,61.72144574742748,92.00789766638297
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00016813.jpg,177.31809729747374,156.8193205256627,100.68206125730333,149.05383529397798,61.47071463248324,89.78095879578677
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00021899.jpg,173.16646989322194,160.2236750944929,130.69845457174515,144.82785693677562,61.92006037067813,93.64977915147898
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00014821.jpg,100.28131003835352,146.4350718829523,89.83274210325752,127.53117807674161,61.619565411682345,94.58837322877855
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00037106.jpg,153.74154400872231,155.57788833712993,100.58961535892044,151.89810532026647,61.45684017384508,89.68390702207245
labeled_data/_iblrig_leftCamera.downsampled.0802ced5-33a3-405e-8336-b65ebc5cb07c/img00030294.jpg,159.0491943553833,171.86091725603737,123.51540257271739,151.15316859349525,63.74771173663527,91.47309494999266
labeled_data/_iblrig_leftCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00061861.jpg,243.1310483833368,113.94393729555333,132.11259848125016,151.7302378205377,48.31435678630032,50.660838073235055
labeled_data/_iblrig_leftCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00018135.jpg,238.43855288846996,119.34040387790785,104.52286135104177,130.21654488820985,48.13434190766566,53.39679573324304
labeled_data/_iblrig_leftCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00060517.jpg,242.1788776375978,116.00045793479364,141.6665870278461,151.6089606782336,48.52766479663205,51.94273085199069
labeled_data/_iblrig_leftCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00056338.jpg,237.56206046045685,129.19906691280892,118.5489051802993,146.27537776437515,47.97265465447606,50.9943771566723
labeled_data/_iblrig_leftCamera.downsampled.a405053a-eb13-4aa4-850c-5a337e5dc7fd/img00080313.jpg,236.18677294205213,122.32882448629437,104.97023370340003,147.4329108676995,47.84924057851947,53.34514524351786
